emp_id,week_of_date,prod_code,sales_year,sales_quarter,unit_sold
EMP267,2021-04-18,PROD002,2021,Q2,43
EMP267,2021-04-25,PROD002,2021,Q2,54
EMP267,2021-05-02,PROD002,2021,Q2,77
EMP267,2021-05-09,PROD002,2021,Q2,89
EMP267,2021-05-16,PROD002,2021,Q2,54
EMP267,2021-05-23,PROD002,2021,Q2,83
EMP267,2021-05-30,PROD002,2021,Q2,76
EMP267,2021-06-06,PROD002,2021,Q2,89
EMP267,2021-06-13,PROD002,2021,Q2,49
EMP267,2021-06-20,PROD002,2021,Q2,50
EMP267,2021-06-27,PROD002,2021,Q2,26
EMP267,2021-07-04,PROD002,2021,Q3,55
EMP267,2021-07-11,PROD002,2021,Q3,32
EMP267,2021-07-18,PROD002,2021,Q3,31
EMP267,2021-07-25,PROD002,2021,Q3,30
EMP267,2021-08-01,PROD002,2021,Q3,13
EMP267,2021-08-08,PROD002,2021,Q3,35
EMP267,2021-08-15,PROD002,2021,Q3,34
EMP267,2021-08-22,PROD002,2021,Q3,32
EMP267,2021-08-29,PROD002,2021,Q3,43
EMP267,2021-09-05,PROD002,2021,Q3,31
EMP267,2021-09-12,PROD002,2021,Q3,39
EMP267,2021-09-19,PROD002,2021,Q3,66
EMP267,2021-09-26,PROD002,2021,Q3,46
EMP267,2021-10-03,PROD002,2021,Q4,29
EMP267,2021-10-10,PROD002,2021,Q4,22
EMP267,2021-10-17,PROD002,2021,Q4,31
EMP267,2021-10-24,PROD002,2021,Q4,25
EMP267,2021-10-31,PROD002,2021,Q4,17
EMP267,2021-11-07,PROD002,2021,Q4,14
EMP267,2021-11-14,PROD002,2021,Q4,25
EMP267,2021-11-21,PROD002,2021,Q4,24
EMP267,2021-11-28,PROD002,2021,Q4,20
EMP267,2021-12-05,PROD002,2021,Q4,24
EMP267,2021-12-12,PROD002,2021,Q4,20
EMP267,2021-12-19,PROD002,2021,Q4,14
EMP267,2021-12-26,PROD002,2021,Q4,7
EMP267,2019-12-29,PROD002,2020,Q1,24
EMP267,2020-01-05,PROD002,2020,Q1,18
EMP267,2020-01-12,PROD002,2020,Q1,28
EMP267,2020-01-19,PROD002,2020,Q1,44
EMP267,2020-01-26,PROD002,2020,Q1,67
EMP267,2020-02-02,PROD002,2020,Q1,57
EMP267,2020-02-09,PROD002,2020,Q1,43
EMP267,2020-02-16,PROD002,2020,Q1,56
EMP267,2020-02-23,PROD002,2020,Q1,84
EMP267,2020-03-01,PROD002,2020,Q1,64
EMP267,2020-03-08,PROD002,2020,Q1,60
EMP267,2020-03-15,PROD002,2020,Q1,54
EMP267,2020-03-22,PROD002,2020,Q1,53
EMP267,2020-03-29,PROD002,2020,Q2,47
EMP267,2020-04-05,PROD002,2020,Q2,48
EMP267,2020-04-12,PROD002,2020,Q2,55
EMP267,2020-04-19,PROD002,2020,Q2,61
EMP267,2020-04-26,PROD002,2020,Q2,70
EMP267,2020-05-03,PROD002,2020,Q2,102
EMP267,2020-05-10,PROD002,2020,Q2,77
EMP267,2020-05-17,PROD002,2020,Q2,69
EMP267,2020-05-24,PROD002,2020,Q2,64
EMP267,2020-05-31,PROD002,2020,Q2,60
EMP267,2020-06-07,PROD002,2020,Q2,77
EMP267,2020-06-14,PROD002,2020,Q2,49
EMP267,2020-06-21,PROD002,2020,Q2,37
EMP267,2020-06-28,PROD002,2020,Q3,27
EMP267,2020-07-05,PROD002,2020,Q3,29
EMP267,2020-07-12,PROD002,2020,Q3,34
EMP267,2020-07-19,PROD002,2020,Q3,21
EMP267,2020-07-26,PROD002,2020,Q3,35
EMP267,2020-08-02,PROD002,2020,Q3,25
EMP267,2020-08-09,PROD002,2020,Q3,37
EMP267,2020-08-16,PROD002,2020,Q3,54
EMP267,2020-08-23,PROD002,2020,Q3,37
EMP267,2020-08-30,PROD002,2020,Q3,25
EMP267,2020-09-06,PROD002,2020,Q3,37
EMP267,2020-09-13,PROD002,2020,Q3,43
EMP267,2020-09-20,PROD002,2020,Q3,68
EMP267,2020-09-27,PROD002,2020,Q4,21
EMP267,2020-10-04,PROD002,2020,Q4,27
EMP267,2020-10-11,PROD002,2020,Q4,27
EMP267,2020-10-18,PROD002,2020,Q4,33
EMP267,2020-10-25,PROD002,2020,Q4,19
EMP267,2020-11-01,PROD002,2020,Q4,17
EMP267,2020-11-08,PROD002,2020,Q4,27
EMP267,2020-11-15,PROD002,2020,Q4,33
EMP267,2020-11-22,PROD002,2020,Q4,25
EMP267,2020-11-29,PROD002,2020,Q4,27
EMP267,2020-12-06,PROD002,2020,Q4,24
EMP267,2020-12-13,PROD002,2020,Q4,18
EMP267,2020-12-20,PROD002,2020,Q4,12
EMP267,2021-01-03,PROD005,2021,Q1,20
EMP267,2021-01-10,PROD005,2021,Q1,37
EMP267,2021-01-17,PROD005,2021,Q1,45
EMP267,2021-01-24,PROD005,2021,Q1,42
EMP267,2021-01-31,PROD005,2021,Q1,49
EMP267,2021-02-07,PROD005,2021,Q1,44
EMP267,2021-02-14,PROD005,2021,Q1,67
EMP267,2021-02-21,PROD005,2021,Q1,61
EMP267,2021-02-28,PROD005,2021,Q1,82
EMP267,2021-03-07,PROD005,2021,Q1,40
EMP267,2021-03-14,PROD005,2021,Q1,68
EMP267,2021-03-21,PROD005,2021,Q1,55
EMP267,2021-03-28,PROD005,2021,Q1,38
EMP267,2021-04-04,PROD005,2021,Q2,49
EMP267,2021-04-11,PROD005,2021,Q2,50
EMP267,2021-04-18,PROD005,2021,Q2,56
EMP267,2021-04-25,PROD005,2021,Q2,64
EMP267,2021-05-02,PROD005,2021,Q2,59
EMP267,2021-05-09,PROD005,2021,Q2,56
EMP267,2021-05-16,PROD005,2021,Q2,79
EMP267,2021-05-23,PROD005,2021,Q2,83
EMP267,2021-05-30,PROD005,2021,Q2,65
EMP267,2021-06-06,PROD005,2021,Q2,85
EMP267,2021-06-13,PROD005,2021,Q2,45
EMP267,2021-06-20,PROD005,2021,Q2,37
EMP267,2021-06-27,PROD005,2021,Q2,26
EMP267,2021-07-04,PROD005,2021,Q3,42
EMP267,2021-07-11,PROD005,2021,Q3,38
EMP267,2021-07-18,PROD005,2021,Q3,20
EMP267,2021-07-25,PROD005,2021,Q3,37
EMP267,2021-08-01,PROD005,2021,Q3,31
EMP267,2021-08-08,PROD005,2021,Q3,31
EMP267,2021-08-15,PROD005,2021,Q3,28
EMP267,2021-08-22,PROD005,2021,Q3,27
EMP267,2021-08-29,PROD005,2021,Q3,42
EMP267,2021-09-05,PROD005,2021,Q3,33
EMP267,2021-09-12,PROD005,2021,Q3,44
EMP267,2021-09-19,PROD005,2021,Q3,48
EMP267,2021-09-26,PROD005,2021,Q3,37
EMP267,2021-10-03,PROD005,2021,Q4,28
EMP267,2021-10-10,PROD005,2021,Q4,31
EMP267,2021-10-17,PROD005,2021,Q4,26
EMP267,2021-10-24,PROD005,2021,Q4,20
EMP267,2021-10-31,PROD005,2021,Q4,12
EMP267,2021-11-07,PROD005,2021,Q4,23
EMP267,2021-11-14,PROD005,2021,Q4,18
EMP267,2021-11-21,PROD005,2021,Q4,26
EMP267,2021-11-28,PROD005,2021,Q4,35
EMP267,2021-12-05,PROD005,2021,Q4,23
EMP267,2021-12-12,PROD005,2021,Q4,25
EMP267,2021-12-19,PROD005,2021,Q4,15
EMP267,2021-12-26,PROD005,2021,Q4,10
EMP267,2019-12-29,PROD005,2020,Q1,25
EMP267,2020-01-05,PROD005,2020,Q1,30
EMP267,2020-01-12,PROD005,2020,Q1,38
EMP267,2020-01-19,PROD005,2020,Q1,47
EMP267,2020-01-26,PROD005,2020,Q1,30
EMP267,2020-02-02,PROD005,2020,Q1,43
EMP267,2020-02-09,PROD005,2020,Q1,58
EMP267,2020-02-16,PROD005,2020,Q1,86
EMP267,2020-02-23,PROD005,2020,Q1,79
EMP267,2020-03-01,PROD005,2020,Q1,67
EMP267,2020-03-08,PROD005,2020,Q1,42
EMP267,2020-03-15,PROD005,2020,Q1,44
EMP267,2020-03-22,PROD005,2020,Q1,29
EMP267,2020-03-29,PROD005,2020,Q2,43
EMP267,2020-04-05,PROD005,2020,Q2,48
EMP267,2020-04-12,PROD005,2020,Q2,66
EMP267,2020-04-19,PROD005,2020,Q2,61
EMP267,2020-04-26,PROD005,2020,Q2,52
EMP267,2020-05-03,PROD005,2020,Q2,89
EMP267,2020-05-10,PROD005,2020,Q2,40
EMP267,2020-05-17,PROD005,2020,Q2,56
EMP267,2020-05-24,PROD005,2020,Q2,91
EMP267,2020-05-31,PROD005,2020,Q2,87
EMP267,2020-06-07,PROD005,2020,Q2,75
EMP267,2020-06-14,PROD005,2020,Q2,63
EMP267,2020-06-21,PROD005,2020,Q2,36
EMP267,2020-06-28,PROD005,2020,Q3,26
EMP267,2020-07-05,PROD005,2020,Q3,29
EMP267,2020-07-12,PROD005,2020,Q3,28
EMP267,2020-07-19,PROD005,2020,Q3,39
EMP267,2020-07-26,PROD005,2020,Q3,32
EMP267,2020-08-02,PROD005,2020,Q3,30
EMP267,2020-08-09,PROD005,2020,Q3,35
EMP267,2020-08-16,PROD005,2020,Q3,35
EMP267,2020-08-23,PROD005,2020,Q3,40
EMP267,2020-08-30,PROD005,2020,Q3,44
EMP267,2020-09-06,PROD005,2020,Q3,45
EMP267,2020-09-13,PROD005,2020,Q3,50
EMP267,2020-09-20,PROD005,2020,Q3,45
EMP267,2020-09-27,PROD005,2020,Q4,25
EMP267,2020-10-04,PROD005,2020,Q4,31
EMP267,2020-10-11,PROD005,2020,Q4,26
EMP267,2020-10-18,PROD005,2020,Q4,24
EMP267,2020-10-25,PROD005,2020,Q4,17
EMP267,2020-11-01,PROD005,2020,Q4,17
EMP267,2020-11-08,PROD005,2020,Q4,25
EMP267,2020-11-15,PROD005,2020,Q4,31
EMP267,2020-11-22,PROD005,2020,Q4,31
EMP267,2020-11-29,PROD005,2020,Q4,25
EMP267,2020-12-06,PROD005,2020,Q4,28
EMP267,2020-12-13,PROD005,2020,Q4,17
EMP267,2020-12-20,PROD005,2020,Q4,14
EMP244,2021-01-03,PROD003,2021,Q1,29
EMP244,2021-01-10,PROD003,2021,Q1,22
EMP244,2021-01-17,PROD003,2021,Q1,36
EMP244,2021-01-24,PROD003,2021,Q1,47
EMP244,2021-01-31,PROD003,2021,Q1,61
EMP244,2021-02-07,PROD003,2021,Q1,55
EMP244,2021-02-14,PROD003,2021,Q1,69
EMP244,2021-02-21,PROD003,2021,Q1,47
EMP244,2021-02-28,PROD003,2021,Q1,67
EMP244,2021-03-07,PROD003,2021,Q1,69
EMP244,2021-03-14,PROD003,2021,Q1,38
EMP244,2021-03-21,PROD003,2021,Q1,47
EMP244,2021-03-28,PROD003,2021,Q1,40
EMP244,2021-04-04,PROD003,2021,Q2,53
EMP244,2021-04-11,PROD003,2021,Q2,36
EMP244,2021-04-18,PROD003,2021,Q2,70
EMP244,2021-04-25,PROD003,2021,Q2,65
EMP244,2021-05-02,PROD003,2021,Q2,57
EMP244,2021-05-09,PROD003,2021,Q2,72
EMP244,2021-05-16,PROD003,2021,Q2,87
EMP244,2021-05-23,PROD003,2021,Q2,76
EMP244,2021-05-30,PROD003,2021,Q2,63
EMP244,2021-06-06,PROD003,2021,Q2,68
EMP244,2021-06-13,PROD003,2021,Q2,76
EMP244,2021-06-20,PROD003,2021,Q2,45
EMP244,2021-06-27,PROD003,2021,Q2,22
EMP244,2021-07-04,PROD003,2021,Q3,27
EMP244,2021-07-11,PROD003,2021,Q3,33
EMP244,2021-07-18,PROD003,2021,Q3,41
EMP244,2021-07-25,PROD003,2021,Q3,24
EMP244,2021-08-01,PROD003,2021,Q3,30
EMP244,2021-08-08,PROD003,2021,Q3,33
EMP244,2021-08-15,PROD003,2021,Q3,28
EMP244,2021-08-22,PROD003,2021,Q3,28
EMP244,2021-08-29,PROD003,2021,Q3,38
EMP244,2021-09-05,PROD003,2021,Q3,40
EMP244,2021-09-12,PROD003,2021,Q3,39
EMP244,2021-09-19,PROD003,2021,Q3,54
EMP244,2021-09-26,PROD003,2021,Q3,26
EMP244,2021-10-03,PROD003,2021,Q4,25
EMP244,2021-10-10,PROD003,2021,Q4,31
EMP244,2021-10-17,PROD003,2021,Q4,30
EMP244,2021-10-24,PROD003,2021,Q4,23
EMP244,2021-10-31,PROD003,2021,Q4,16
EMP244,2021-11-07,PROD003,2021,Q4,23
EMP244,2021-11-14,PROD003,2021,Q4,14
EMP244,2021-11-21,PROD003,2021,Q4,30
EMP244,2021-11-28,PROD003,2021,Q4,30
EMP244,2021-12-05,PROD003,2021,Q4,25
EMP244,2021-12-12,PROD003,2021,Q4,10
EMP244,2021-12-19,PROD003,2021,Q4,14
EMP244,2021-12-26,PROD003,2021,Q4,9
EMP244,2019-12-29,PROD003,2020,Q1,21
EMP244,2020-01-05,PROD003,2020,Q1,42
EMP244,2020-01-12,PROD003,2020,Q1,31
EMP244,2020-01-19,PROD003,2020,Q1,43
EMP244,2020-01-26,PROD003,2020,Q1,50
EMP244,2020-02-02,PROD003,2020,Q1,59
EMP244,2020-02-09,PROD003,2020,Q1,91
EMP244,2020-02-16,PROD003,2020,Q1,78
EMP244,2020-02-23,PROD003,2020,Q1,88
EMP244,2020-03-01,PROD003,2020,Q1,51
EMP244,2020-03-08,PROD003,2020,Q1,54
EMP244,2020-03-15,PROD003,2020,Q1,39
EMP244,2020-03-22,PROD003,2020,Q1,43
EMP244,2020-03-29,PROD003,2020,Q2,52
EMP244,2020-04-05,PROD003,2020,Q2,37
EMP244,2020-04-12,PROD003,2020,Q2,70
EMP244,2020-04-19,PROD003,2020,Q2,88
EMP244,2020-04-26,PROD003,2020,Q2,68
EMP244,2020-05-03,PROD003,2020,Q2,84
EMP244,2020-05-10,PROD003,2020,Q2,67
EMP244,2020-05-17,PROD003,2020,Q2,71
EMP244,2020-05-24,PROD003,2020,Q2,63
EMP244,2020-05-31,PROD003,2020,Q2,77
EMP244,2020-06-07,PROD003,2020,Q2,45
EMP244,2020-06-14,PROD003,2020,Q2,42
EMP244,2020-06-21,PROD003,2020,Q2,32
EMP244,2020-06-28,PROD003,2020,Q3,26
EMP244,2020-07-05,PROD003,2020,Q3,32
EMP244,2020-07-12,PROD003,2020,Q3,26
EMP244,2020-07-19,PROD003,2020,Q3,32
EMP244,2020-07-26,PROD003,2020,Q3,24
EMP244,2020-08-02,PROD003,2020,Q3,24
EMP244,2020-08-09,PROD003,2020,Q3,29
EMP244,2020-08-16,PROD003,2020,Q3,35
EMP244,2020-08-23,PROD003,2020,Q3,28
EMP244,2020-08-30,PROD003,2020,Q3,37
EMP244,2020-09-06,PROD003,2020,Q3,52
EMP244,2020-09-13,PROD003,2020,Q3,54
EMP244,2020-09-20,PROD003,2020,Q3,36
EMP244,2020-09-27,PROD003,2020,Q4,29
EMP244,2020-10-04,PROD003,2020,Q4,37
EMP244,2020-10-11,PROD003,2020,Q4,27
EMP244,2020-10-18,PROD003,2020,Q4,24
EMP244,2020-10-25,PROD003,2020,Q4,26
EMP244,2020-11-01,PROD003,2020,Q4,19
EMP244,2020-11-08,PROD003,2020,Q4,21
EMP244,2020-11-15,PROD003,2020,Q4,25
EMP244,2020-11-22,PROD003,2020,Q4,26
EMP244,2020-11-29,PROD003,2020,Q4,16
EMP244,2020-12-06,PROD003,2020,Q4,25
EMP244,2020-12-13,PROD003,2020,Q4,17
EMP244,2020-12-20,PROD003,2020,Q4,6
EMP267,2021-01-03,PROD006,2021,Q1,32
EMP267,2021-01-10,PROD006,2021,Q1,29
EMP267,2021-01-17,PROD006,2021,Q1,39
EMP267,2021-01-24,PROD006,2021,Q1,42
EMP267,2021-01-31,PROD006,2021,Q1,56
EMP267,2021-02-07,PROD006,2021,Q1,44
EMP267,2021-02-14,PROD006,2021,Q1,70
EMP267,2021-02-21,PROD006,2021,Q1,70
EMP267,2021-02-28,PROD006,2021,Q1,87
EMP267,2021-03-07,PROD006,2021,Q1,53
EMP267,2021-03-14,PROD006,2021,Q1,54
EMP267,2021-03-21,PROD006,2021,Q1,44
EMP267,2021-03-28,PROD006,2021,Q1,48
EMP267,2021-04-04,PROD006,2021,Q2,35
EMP267,2021-04-11,PROD006,2021,Q2,39
EMP267,2021-04-18,PROD006,2021,Q2,73
EMP267,2021-04-25,PROD006,2021,Q2,65
EMP267,2021-05-02,PROD006,2021,Q2,57
EMP267,2021-05-09,PROD006,2021,Q2,63
EMP267,2021-05-16,PROD006,2021,Q2,58
EMP267,2021-05-23,PROD006,2021,Q2,52
EMP267,2021-05-30,PROD006,2021,Q2,61
EMP267,2021-06-06,PROD006,2021,Q2,56
EMP267,2021-06-13,PROD006,2021,Q2,47
EMP267,2021-06-20,PROD006,2021,Q2,38
EMP267,2021-06-27,PROD006,2021,Q2,36
EMP267,2021-07-04,PROD006,2021,Q3,32
EMP267,2021-07-11,PROD006,2021,Q3,36
EMP267,2021-07-18,PROD006,2021,Q3,29
EMP267,2021-07-25,PROD006,2021,Q3,24
EMP267,2021-08-01,PROD006,2021,Q3,29
EMP267,2021-08-08,PROD006,2021,Q3,24
EMP267,2021-08-15,PROD006,2021,Q3,48
EMP267,2021-08-22,PROD006,2021,Q3,38
EMP267,2021-08-29,PROD006,2021,Q3,33
EMP267,2021-09-05,PROD006,2021,Q3,31
EMP267,2021-09-12,PROD006,2021,Q3,35
EMP267,2021-09-19,PROD006,2021,Q3,57
EMP267,2021-09-26,PROD006,2021,Q3,48
EMP267,2021-10-03,PROD006,2021,Q4,31
EMP267,2021-10-10,PROD006,2021,Q4,28
EMP267,2021-10-17,PROD006,2021,Q4,20
EMP267,2021-10-24,PROD006,2021,Q4,23
EMP267,2021-10-31,PROD006,2021,Q4,16
EMP267,2021-11-07,PROD006,2021,Q4,16
EMP267,2021-11-14,PROD006,2021,Q4,21
EMP267,2021-11-21,PROD006,2021,Q4,32
EMP267,2021-11-28,PROD006,2021,Q4,29
EMP267,2021-12-05,PROD006,2021,Q4,28
EMP267,2021-12-12,PROD006,2021,Q4,20
EMP267,2021-12-19,PROD006,2021,Q4,15
EMP267,2021-12-26,PROD006,2021,Q4,8
EMP267,2019-12-29,PROD006,2020,Q1,25
EMP267,2020-01-05,PROD006,2020,Q1,39
EMP267,2020-01-12,PROD006,2020,Q1,31
EMP267,2020-01-19,PROD006,2020,Q1,43
EMP267,2020-01-26,PROD006,2020,Q1,46
EMP267,2020-02-02,PROD006,2020,Q1,53
EMP267,2020-02-09,PROD006,2020,Q1,51
EMP267,2020-02-16,PROD006,2020,Q1,76
EMP267,2020-02-23,PROD006,2020,Q1,95
EMP267,2020-03-01,PROD006,2020,Q1,73
EMP267,2020-03-08,PROD006,2020,Q1,38
EMP267,2020-03-15,PROD006,2020,Q1,38
EMP267,2020-03-22,PROD006,2020,Q1,44
EMP267,2020-03-29,PROD006,2020,Q2,64
EMP267,2020-04-05,PROD006,2020,Q2,57
EMP267,2020-04-12,PROD006,2020,Q2,81
EMP267,2020-04-19,PROD006,2020,Q2,61
EMP267,2020-04-26,PROD006,2020,Q2,65
EMP267,2020-05-03,PROD006,2020,Q2,60
EMP267,2020-05-10,PROD006,2020,Q2,63
EMP267,2020-05-17,PROD006,2020,Q2,58
EMP267,2020-05-24,PROD006,2020,Q2,85
EMP267,2020-05-31,PROD006,2020,Q2,67
EMP267,2020-06-07,PROD006,2020,Q2,61
EMP267,2020-06-14,PROD006,2020,Q2,43
EMP267,2020-06-21,PROD006,2020,Q2,21
EMP267,2020-06-28,PROD006,2020,Q3,42
EMP267,2020-07-05,PROD006,2020,Q3,34
EMP267,2020-07-12,PROD006,2020,Q3,33
EMP267,2020-07-19,PROD006,2020,Q3,29
EMP267,2020-07-26,PROD006,2020,Q3,14
EMP267,2020-08-02,PROD006,2020,Q3,31
EMP267,2020-08-09,PROD006,2020,Q3,46
EMP267,2020-08-16,PROD006,2020,Q3,38
EMP267,2020-08-23,PROD006,2020,Q3,29
EMP267,2020-08-30,PROD006,2020,Q3,42
EMP267,2020-09-06,PROD006,2020,Q3,45
EMP267,2020-09-13,PROD006,2020,Q3,71
EMP267,2020-09-20,PROD006,2020,Q3,56
EMP267,2020-09-27,PROD006,2020,Q4,27
EMP267,2020-10-04,PROD006,2020,Q4,30
EMP267,2020-10-11,PROD006,2020,Q4,25
EMP267,2020-10-18,PROD006,2020,Q4,24
EMP267,2020-10-25,PROD006,2020,Q4,13
EMP267,2020-11-01,PROD006,2020,Q4,17
EMP267,2020-11-08,PROD006,2020,Q4,15
EMP267,2020-11-15,PROD006,2020,Q4,19
EMP267,2020-11-22,PROD006,2020,Q4,21
EMP267,2020-11-29,PROD006,2020,Q4,27
EMP267,2020-12-06,PROD006,2020,Q4,18
EMP267,2020-12-13,PROD006,2020,Q4,23
EMP267,2020-12-20,PROD006,2020,Q4,7
EMP244,2021-01-03,PROD004,2021,Q1,23
EMP244,2021-01-10,PROD004,2021,Q1,24
EMP244,2021-01-17,PROD004,2021,Q1,40
EMP244,2021-01-24,PROD004,2021,Q1,39
EMP244,2021-01-31,PROD004,2021,Q1,54
EMP244,2021-02-07,PROD004,2021,Q1,35
EMP244,2021-02-14,PROD004,2021,Q1,69
EMP244,2021-02-21,PROD004,2021,Q1,82
EMP244,2021-02-28,PROD004,2021,Q1,67
EMP244,2021-03-07,PROD004,2021,Q1,64
EMP244,2021-03-14,PROD004,2021,Q1,60
EMP244,2021-03-21,PROD004,2021,Q1,44
EMP244,2021-03-28,PROD004,2021,Q1,49
EMP244,2021-04-04,PROD004,2021,Q2,49
EMP244,2021-04-11,PROD004,2021,Q2,52
EMP244,2021-04-18,PROD004,2021,Q2,48
EMP244,2021-04-25,PROD004,2021,Q2,57
EMP244,2021-05-02,PROD004,2021,Q2,47
EMP244,2021-05-09,PROD004,2021,Q2,49
EMP244,2021-05-16,PROD004,2021,Q2,68
EMP244,2021-05-23,PROD004,2021,Q2,78
EMP244,2021-05-30,PROD004,2021,Q2,74
EMP244,2021-06-06,PROD004,2021,Q2,62
EMP244,2021-06-13,PROD004,2021,Q2,52
EMP244,2021-06-20,PROD004,2021,Q2,50
EMP244,2021-06-27,PROD004,2021,Q2,36
EMP244,2021-07-04,PROD004,2021,Q3,22
EMP244,2021-07-11,PROD004,2021,Q3,30
EMP244,2021-07-18,PROD004,2021,Q3,30
EMP244,2021-07-25,PROD004,2021,Q3,20
EMP244,2021-08-01,PROD004,2021,Q3,26
EMP244,2021-08-08,PROD004,2021,Q3,34
EMP244,2021-08-15,PROD004,2021,Q3,34
EMP244,2021-08-22,PROD004,2021,Q3,38
EMP244,2021-08-29,PROD004,2021,Q3,37
EMP244,2021-09-05,PROD004,2021,Q3,24
EMP244,2021-09-12,PROD004,2021,Q3,33
EMP244,2021-09-19,PROD004,2021,Q3,37
EMP244,2021-09-26,PROD004,2021,Q3,59
EMP244,2021-10-03,PROD004,2021,Q4,27
EMP244,2021-10-10,PROD004,2021,Q4,28
EMP244,2021-10-17,PROD004,2021,Q4,28
EMP244,2021-10-24,PROD004,2021,Q4,19
EMP244,2021-10-31,PROD004,2021,Q4,20
EMP244,2021-11-07,PROD004,2021,Q4,19
EMP244,2021-11-14,PROD004,2021,Q4,20
EMP244,2021-11-21,PROD004,2021,Q4,28
EMP244,2021-11-28,PROD004,2021,Q4,20
EMP244,2021-12-05,PROD004,2021,Q4,34
EMP244,2021-12-12,PROD004,2021,Q4,23
EMP244,2021-12-19,PROD004,2021,Q4,19
EMP244,2021-12-26,PROD004,2021,Q4,9
EMP244,2019-12-29,PROD004,2020,Q1,34
EMP244,2020-01-05,PROD004,2020,Q1,30
EMP244,2020-01-12,PROD004,2020,Q1,39
EMP244,2020-01-19,PROD004,2020,Q1,36
EMP244,2020-01-26,PROD004,2020,Q1,56
EMP244,2020-02-02,PROD004,2020,Q1,52
EMP244,2020-02-09,PROD004,2020,Q1,73
EMP244,2020-02-16,PROD004,2020,Q1,80
EMP244,2020-02-23,PROD004,2020,Q1,70
EMP244,2020-03-01,PROD004,2020,Q1,63
EMP244,2020-03-08,PROD004,2020,Q1,54
EMP244,2020-03-15,PROD004,2020,Q1,33
EMP244,2020-03-22,PROD004,2020,Q1,43
EMP244,2020-03-29,PROD004,2020,Q2,46
EMP244,2020-04-05,PROD004,2020,Q2,43
EMP244,2020-04-12,PROD004,2020,Q2,48
EMP244,2020-04-19,PROD004,2020,Q2,82
EMP244,2020-04-26,PROD004,2020,Q2,57
EMP244,2020-05-03,PROD004,2020,Q2,56
EMP244,2020-05-10,PROD004,2020,Q2,52
EMP244,2020-05-17,PROD004,2020,Q2,63
EMP244,2020-05-24,PROD004,2020,Q2,66
EMP244,2020-05-31,PROD004,2020,Q2,44
EMP244,2020-06-07,PROD004,2020,Q2,45
EMP244,2020-06-14,PROD004,2020,Q2,65
EMP244,2020-06-21,PROD004,2020,Q2,24
EMP244,2020-06-28,PROD004,2020,Q3,51
EMP244,2020-07-05,PROD004,2020,Q3,37
EMP244,2020-07-12,PROD004,2020,Q3,24
EMP244,2020-07-19,PROD004,2020,Q3,27
EMP244,2020-07-26,PROD004,2020,Q3,27
EMP244,2020-08-02,PROD004,2020,Q3,21
EMP244,2020-08-09,PROD004,2020,Q3,33
EMP244,2020-08-16,PROD004,2020,Q3,40
EMP244,2020-08-23,PROD004,2020,Q3,48
EMP244,2020-08-30,PROD004,2020,Q3,33
EMP244,2020-09-06,PROD004,2020,Q3,39
EMP244,2020-09-13,PROD004,2020,Q3,40
EMP244,2020-09-20,PROD004,2020,Q3,58
EMP244,2020-09-27,PROD004,2020,Q4,29
EMP244,2020-10-04,PROD004,2020,Q4,26
EMP244,2020-10-11,PROD004,2020,Q4,34
EMP244,2020-10-18,PROD004,2020,Q4,19
EMP244,2020-10-25,PROD004,2020,Q4,16
EMP244,2020-11-01,PROD004,2020,Q4,27
EMP244,2020-11-08,PROD004,2020,Q4,28
EMP244,2020-11-15,PROD004,2020,Q4,25
EMP244,2020-11-22,PROD004,2020,Q4,23
EMP244,2020-11-29,PROD004,2020,Q4,23
EMP244,2020-12-06,PROD004,2020,Q4,22
EMP244,2020-12-13,PROD004,2020,Q4,19
EMP244,2020-12-20,PROD004,2020,Q4,13
EMP234,2021-01-03,PROD001,2021,Q1,23
EMP234,2021-01-10,PROD001,2021,Q1,30
EMP234,2021-01-17,PROD001,2021,Q1,28
EMP234,2021-01-24,PROD001,2021,Q1,46
EMP234,2021-01-31,PROD001,2021,Q1,37
EMP234,2021-02-07,PROD001,2021,Q1,50
EMP234,2021-02-14,PROD001,2021,Q1,46
EMP234,2021-02-21,PROD001,2021,Q1,72
EMP234,2021-02-28,PROD001,2021,Q1,91
EMP234,2021-03-07,PROD001,2021,Q1,63
EMP234,2021-03-14,PROD001,2021,Q1,51
EMP234,2021-03-21,PROD001,2021,Q1,32
EMP234,2021-03-28,PROD001,2021,Q1,42
EMP234,2021-04-04,PROD001,2021,Q2,55
EMP234,2021-04-11,PROD001,2021,Q2,42
EMP234,2021-04-18,PROD001,2021,Q2,73
EMP234,2021-04-25,PROD001,2021,Q2,72
EMP234,2021-05-02,PROD001,2021,Q2,57
EMP234,2021-05-09,PROD001,2021,Q2,78
EMP234,2021-05-16,PROD001,2021,Q2,78
EMP234,2021-05-23,PROD001,2021,Q2,70
EMP234,2021-05-30,PROD001,2021,Q2,63
EMP234,2021-06-06,PROD001,2021,Q2,70
EMP234,2021-06-13,PROD001,2021,Q2,69
EMP234,2021-06-20,PROD001,2021,Q2,50
EMP234,2021-06-27,PROD001,2021,Q2,39
EMP234,2021-07-04,PROD001,2021,Q3,32
EMP234,2021-07-11,PROD001,2021,Q3,36
EMP234,2021-07-18,PROD001,2021,Q3,30
EMP234,2021-07-25,PROD001,2021,Q3,24
EMP234,2021-08-01,PROD001,2021,Q3,39
EMP234,2021-08-08,PROD001,2021,Q3,20
