emp_id,week_of_date,esp_code,sales_year,week_num,unit_sold
EMP234,2021-02-28,ESP002,2021,9,3
EMP234,2021-03-07,ESP002,2021,10,1
EMP234,2021-03-14,ESP002,2021,11,1
EMP234,2021-03-21,ESP002,2021,12,0
EMP234,2021-03-28,ESP002,2021,13,0
EMP234,2021-04-04,ESP002,2021,14,1
EMP234,2021-04-11,ESP002,2021,15,1
EMP234,2021-04-18,ESP002,2021,16,3
EMP234,2021-04-25,ESP002,2021,17,5
EMP234,2021-05-02,ESP002,2021,18,3
EMP234,2021-05-09,ESP002,2021,19,7
EMP234,2021-05-16,ESP002,2021,20,3
EMP234,2021-05-23,ESP002,2021,21,3
EMP234,2021-05-30,ESP002,2021,22,7
EMP234,2021-06-06,ESP002,2021,23,7
EMP234,2021-06-13,ESP002,2021,24,11
EMP234,2021-06-20,ESP002,2021,25,7
EMP234,2021-06-27,ESP002,2021,26,5
EMP234,2021-07-04,ESP002,2021,27,6
EMP234,2021-07-11,ESP002,2021,28,6
EMP234,2021-07-18,ESP002,2021,29,6
EMP234,2021-07-25,ESP002,2021,30,6
EMP234,2021-08-01,ESP002,2021,31,5
EMP234,2021-08-08,ESP002,2021,32,4
EMP234,2021-08-15,ESP002,2021,33,6
EMP234,2021-08-22,ESP002,2021,34,4
EMP234,2021-08-29,ESP002,2021,35,3
EMP234,2021-09-05,ESP002,2021,36,2
EMP234,2021-09-12,ESP002,2021,37,3
EMP234,2021-09-19,ESP002,2021,38,3
EMP234,2021-09-26,ESP002,2021,39,1
EMP234,2021-10-03,ESP002,2021,40,0
EMP234,2021-10-10,ESP002,2021,41,0
EMP234,2021-10-17,ESP002,2021,42,0
EMP234,2021-10-24,ESP002,2021,43,1
EMP234,2021-10-31,ESP002,2021,44,1
EMP234,2021-11-07,ESP002,2021,45,1
EMP234,2021-11-14,ESP002,2021,46,2
EMP234,2021-11-21,ESP002,2021,47,1
EMP234,2021-11-28,ESP002,2021,48,1
EMP234,2021-12-05,ESP002,2021,49,0
EMP234,2021-12-12,ESP002,2021,50,0
EMP234,2021-12-19,ESP002,2021,51,0
EMP234,2021-12-26,ESP002,2021,52,0
EMP244,2019-12-29,ESP002,2020,1,4
EMP244,2020-01-05,ESP002,2020,2,3
EMP244,2020-01-12,ESP002,2020,3,4
EMP244,2020-01-19,ESP002,2020,4,9
EMP244,2020-01-26,ESP002,2020,5,8
EMP244,2020-02-02,ESP002,2020,6,10
EMP244,2020-02-09,ESP002,2020,7,13
EMP244,2020-02-16,ESP002,2020,8,10
EMP244,2020-02-23,ESP002,2020,9,11
EMP244,2020-03-01,ESP002,2020,10,7
EMP244,2020-03-08,ESP002,2020,11,7
EMP244,2020-03-15,ESP002,2020,12,3
EMP244,2020-03-22,ESP002,2020,13,3
EMP244,2020-03-29,ESP002,2020,14,3
EMP244,2020-04-05,ESP002,2020,15,2
EMP244,2020-04-12,ESP002,2020,16,4
EMP244,2020-04-19,ESP002,2020,17,5
EMP244,2020-04-26,ESP002,2020,18,5
EMP244,2020-05-03,ESP002,2020,19,7
EMP244,2020-05-10,ESP002,2020,20,5
EMP244,2020-05-17,ESP002,2020,21,7
EMP244,2020-05-24,ESP002,2020,22,9
EMP244,2020-05-31,ESP002,2020,23,7
EMP244,2020-06-07,ESP002,2020,24,6
EMP244,2020-06-14,ESP002,2020,25,10
EMP244,2020-06-21,ESP002,2020,26,5
EMP244,2020-06-28,ESP002,2020,27,6
EMP244,2020-07-05,ESP002,2020,28,8
EMP244,2020-07-12,ESP002,2020,29,6
EMP244,2020-07-19,ESP002,2020,30,8
EMP244,2020-07-26,ESP002,2020,31,6
EMP244,2020-08-02,ESP002,2020,32,8
EMP244,2020-08-09,ESP002,2020,33,9
EMP244,2020-08-16,ESP002,2020,34,10
EMP244,2020-08-23,ESP002,2020,35,8
EMP244,2020-08-30,ESP002,2020,36,7
EMP244,2020-09-06,ESP002,2020,37,7
EMP244,2020-09-13,ESP002,2020,38,10
EMP244,2020-09-20,ESP002,2020,39,12
EMP244,2020-09-27,ESP002,2020,40,8
EMP244,2020-10-04,ESP002,2020,41,5
EMP244,2020-10-11,ESP002,2020,42,4
EMP244,2020-10-18,ESP002,2020,43,2
EMP244,2020-10-25,ESP002,2020,44,3
EMP244,2020-11-01,ESP002,2020,45,3
EMP244,2020-11-08,ESP002,2020,46,5
EMP244,2020-11-15,ESP002,2020,47,6
EMP244,2020-11-22,ESP002,2020,48,5
EMP244,2020-11-29,ESP002,2020,49,5
EMP244,2020-12-06,ESP002,2020,50,2
EMP244,2020-12-13,ESP002,2020,51,2
EMP244,2020-12-20,ESP002,2020,52,1
EMP244,2021-01-03,ESP002,2021,1,3
EMP244,2021-01-10,ESP002,2021,2,4
EMP244,2021-01-17,ESP002,2021,3,3
EMP244,2021-01-24,ESP002,2021,4,5
EMP244,2021-01-31,ESP002,2021,5,8
EMP244,2021-02-07,ESP002,2021,6,11
EMP244,2021-02-14,ESP002,2021,7,9
EMP244,2021-02-21,ESP002,2021,8,10
EMP244,2021-02-28,ESP002,2021,9,13
EMP244,2021-03-07,ESP002,2021,10,7
EMP244,2021-03-14,ESP002,2021,11,7
EMP244,2021-03-21,ESP002,2021,12,3
EMP244,2021-03-28,ESP002,2021,13,4
EMP244,2021-04-04,ESP002,2021,14,5
EMP244,2021-04-11,ESP002,2021,15,3
EMP244,2021-04-18,ESP002,2021,16,4
EMP244,2021-04-25,ESP002,2021,17,5
EMP244,2021-05-02,ESP002,2021,18,6
EMP244,2021-05-09,ESP002,2021,19,7
EMP244,2021-05-16,ESP002,2021,20,5
EMP244,2021-05-23,ESP002,2021,21,7
EMP244,2021-05-30,ESP002,2021,22,7
EMP244,2021-06-06,ESP002,2021,23,15
EMP244,2021-06-13,ESP002,2021,24,8
EMP244,2021-06-20,ESP002,2021,25,10
EMP244,2021-06-27,ESP002,2021,26,10
EMP244,2021-07-04,ESP002,2021,27,6
EMP244,2021-07-11,ESP002,2021,28,7
EMP244,2021-07-18,ESP002,2021,29,6
EMP244,2021-07-25,ESP002,2021,30,6
EMP244,2021-08-01,ESP002,2021,31,6
EMP244,2021-08-08,ESP002,2021,32,8
EMP244,2021-08-15,ESP002,2021,33,12
EMP244,2021-08-22,ESP002,2021,34,12
EMP244,2021-08-29,ESP002,2021,35,8
EMP244,2021-09-05,ESP002,2021,36,7
EMP244,2021-09-12,ESP002,2021,37,10
EMP244,2021-09-19,ESP002,2021,38,10
EMP244,2021-09-26,ESP002,2021,39,10
EMP244,2021-10-03,ESP002,2021,40,6
EMP244,2021-10-10,ESP002,2021,41,4
EMP244,2021-10-17,ESP002,2021,42,4
EMP244,2021-10-24,ESP002,2021,43,4
EMP244,2021-10-31,ESP002,2021,44,3
EMP244,2021-11-07,ESP002,2021,45,3
EMP244,2021-11-14,ESP002,2021,46,3
EMP244,2021-11-21,ESP002,2021,47,3
EMP244,2021-11-28,ESP002,2021,48,4
EMP244,2021-12-05,ESP002,2021,49,2
EMP244,2021-12-12,ESP002,2021,50,3
EMP244,2021-12-19,ESP002,2021,51,2
EMP244,2021-12-26,ESP002,2021,52,0
EMP256,2019-12-29,ESP002,2020,1,1
EMP256,2020-01-05,ESP002,2020,2,0
EMP256,2020-01-12,ESP002,2020,3,0
EMP256,2020-01-19,ESP002,2020,4,1
EMP256,2020-01-26,ESP002,2020,5,1
EMP256,2020-02-02,ESP002,2020,6,1
EMP256,2020-02-09,ESP002,2020,7,1
EMP256,2020-02-16,ESP002,2020,8,0
EMP256,2020-02-23,ESP002,2020,9,0
EMP256,2020-03-01,ESP002,2020,10,0
EMP256,2020-03-08,ESP002,2020,11,1
EMP256,2020-03-15,ESP002,2020,12,1
EMP256,2020-03-22,ESP002,2020,13,1
EMP256,2020-03-29,ESP002,2020,14,1
EMP256,2020-04-05,ESP002,2020,15,0
EMP256,2020-04-12,ESP002,2020,16,0
EMP256,2020-04-19,ESP002,2020,17,0
EMP256,2020-04-26,ESP002,2020,18,0
EMP256,2020-05-03,ESP002,2020,19,0
EMP256,2020-05-10,ESP002,2020,20,0
EMP256,2020-05-17,ESP002,2020,21,0
EMP256,2020-05-24,ESP002,2020,22,0
EMP256,2020-05-31,ESP002,2020,23,1
EMP256,2020-06-07,ESP002,2020,24,1
EMP256,2020-06-14,ESP002,2020,25,2
EMP256,2020-06-21,ESP002,2020,26,3
EMP256,2020-06-28,ESP002,2020,27,1
EMP256,2020-07-05,ESP002,2020,28,1
EMP256,2020-07-12,ESP002,2020,29,1
EMP256,2020-07-19,ESP002,2020,30,0
EMP256,2020-07-26,ESP002,2020,31,1
EMP256,2020-08-02,ESP002,2020,32,0
EMP256,2020-08-09,ESP002,2020,33,2
EMP256,2020-08-16,ESP002,2020,34,3
EMP256,2020-08-23,ESP002,2020,35,3
EMP256,2020-08-30,ESP002,2020,36,3
EMP256,2020-09-06,ESP002,2020,37,2
EMP256,2020-09-13,ESP002,2020,38,3
EMP256,2020-09-20,ESP002,2020,39,1
EMP256,2020-09-27,ESP002,2020,40,0
EMP256,2020-10-04,ESP002,2020,41,0
EMP256,2020-10-11,ESP002,2020,42,0
EMP256,2020-10-18,ESP002,2020,43,0
EMP256,2020-10-25,ESP002,2020,44,0
EMP256,2020-11-01,ESP002,2020,45,0
EMP256,2020-11-08,ESP002,2020,46,0
EMP256,2020-11-15,ESP002,2020,47,0
EMP256,2020-11-22,ESP002,2020,48,0
EMP256,2020-11-29,ESP002,2020,49,0
EMP256,2020-12-06,ESP002,2020,50,0
EMP256,2020-12-13,ESP002,2020,51,0
EMP256,2020-12-20,ESP002,2020,52,0
EMP256,2021-01-03,ESP002,2021,1,0
EMP256,2021-01-10,ESP002,2021,2,0
EMP256,2021-01-17,ESP002,2021,3,0
EMP256,2021-01-24,ESP002,2021,4,1
EMP256,2021-01-31,ESP002,2021,5,2
EMP256,2021-02-07,ESP002,2021,6,1
EMP256,2021-02-14,ESP002,2021,7,1
EMP256,2021-02-21,ESP002,2021,8,1
EMP256,2021-02-28,ESP002,2021,9,0
EMP256,2021-03-07,ESP002,2021,10,0
EMP256,2021-03-14,ESP002,2021,11,0
EMP256,2021-03-21,ESP002,2021,12,0
EMP256,2021-03-28,ESP002,2021,13,0
EMP256,2021-04-04,ESP002,2021,14,0
EMP256,2021-04-11,ESP002,2021,15,0
EMP256,2021-04-18,ESP002,2021,16,0
EMP256,2021-04-25,ESP002,2021,17,0
EMP256,2021-05-02,ESP002,2021,18,0
EMP256,2021-05-09,ESP002,2021,19,0
EMP256,2021-05-16,ESP002,2021,20,0
EMP256,2021-05-23,ESP002,2021,21,1
EMP256,2021-05-30,ESP002,2021,22,0
EMP256,2021-06-06,ESP002,2021,23,1
EMP256,2021-06-13,ESP002,2021,24,1
EMP256,2021-06-20,ESP002,2021,25,2
EMP256,2021-06-27,ESP002,2021,26,2
EMP256,2021-07-04,ESP002,2021,27,2
EMP256,2021-07-11,ESP002,2021,28,2
EMP256,2021-07-18,ESP002,2021,29,2
EMP256,2021-07-25,ESP002,2021,30,2
EMP256,2021-08-01,ESP002,2021,31,1
EMP256,2021-08-08,ESP002,2021,32,2
EMP256,2021-08-15,ESP002,2021,33,4
EMP256,2021-08-22,ESP002,2021,34,3
EMP256,2021-08-29,ESP002,2021,35,2
EMP256,2021-09-05,ESP002,2021,36,1
EMP256,2021-09-12,ESP002,2021,37,1
EMP256,2021-09-19,ESP002,2021,38,0
EMP256,2021-09-26,ESP002,2021,39,0
EMP256,2021-10-03,ESP002,2021,40,0
EMP256,2021-10-10,ESP002,2021,41,0
EMP256,2021-10-17,ESP002,2021,42,0
EMP256,2021-10-24,ESP002,2021,43,0
EMP256,2021-10-31,ESP002,2021,44,0
EMP256,2021-11-07,ESP002,2021,45,0
EMP256,2021-11-14,ESP002,2021,46,0
EMP256,2021-11-21,ESP002,2021,47,0
EMP256,2021-11-28,ESP002,2021,48,0
EMP256,2021-12-05,ESP002,2021,49,0
EMP256,2021-12-12,ESP002,2021,50,0
EMP256,2021-12-19,ESP002,2021,51,0
EMP256,2021-12-26,ESP002,2021,52,0
EMP267,2019-12-29,ESP002,2020,1,1
EMP267,2020-01-05,ESP002,2020,2,1
EMP267,2020-01-12,ESP002,2020,3,2
EMP267,2020-01-19,ESP002,2020,4,5
EMP267,2020-01-26,ESP002,2020,5,8
EMP267,2020-02-02,ESP002,2020,6,7
EMP267,2020-02-09,ESP002,2020,7,4
EMP267,2020-02-16,ESP002,2020,8,7
EMP267,2020-02-23,ESP002,2020,9,9
EMP267,2020-03-01,ESP002,2020,10,6
EMP267,2020-03-08,ESP002,2020,11,7
EMP267,2020-03-15,ESP002,2020,12,6
EMP267,2020-03-22,ESP002,2020,13,6
EMP267,2020-03-29,ESP002,2020,14,5
EMP267,2020-04-05,ESP002,2020,15,5
EMP267,2020-04-12,ESP002,2020,16,6
EMP267,2020-04-19,ESP002,2020,17,6
EMP267,2020-04-26,ESP002,2020,18,6
EMP267,2020-05-03,ESP002,2020,19,7
EMP267,2020-05-10,ESP002,2020,20,3
EMP267,2020-05-17,ESP002,2020,21,1
EMP267,2020-05-24,ESP002,2020,22,3
EMP267,2020-05-31,ESP002,2020,23,3
EMP267,2020-06-07,ESP002,2020,24,6
EMP267,2020-06-14,ESP002,2020,25,4
EMP267,2020-06-21,ESP002,2020,26,5
EMP267,2020-06-28,ESP002,2020,27,4
EMP267,2020-07-05,ESP002,2020,28,7
EMP267,2020-07-12,ESP002,2020,29,10
EMP267,2020-07-19,ESP002,2020,30,5
EMP267,2020-07-26,ESP002,2020,31,9
EMP267,2020-08-02,ESP002,2020,32,5
EMP267,2020-08-09,ESP002,2020,33,7
EMP267,2020-08-16,ESP002,2020,34,9
EMP267,2020-08-23,ESP002,2020,35,6
EMP267,2020-08-30,ESP002,2020,36,2
EMP267,2020-09-06,ESP002,2020,37,3
EMP267,2020-09-13,ESP002,2020,38,3
EMP267,2020-09-20,ESP002,2020,39,3
EMP267,2020-09-27,ESP002,2020,40,0
EMP267,2020-10-04,ESP002,2020,41,0
EMP267,2020-10-11,ESP002,2020,42,0
EMP267,2020-10-18,ESP002,2020,43,0
EMP267,2020-10-25,ESP002,2020,44,1
EMP267,2020-11-01,ESP002,2020,45,1
EMP267,2020-11-08,ESP002,2020,46,2
EMP267,2020-11-15,ESP002,2020,47,3
EMP267,2020-11-22,ESP002,2020,48,2
EMP267,2020-11-29,ESP002,2020,49,3
EMP267,2020-12-06,ESP002,2020,50,2
EMP267,2020-12-13,ESP002,2020,51,1
EMP267,2020-12-20,ESP002,2020,52,0
EMP267,2021-01-03,ESP002,2021,1,0
EMP267,2021-01-10,ESP002,2021,2,2
EMP267,2021-01-17,ESP002,2021,3,0
EMP267,2021-01-24,ESP002,2021,4,1
EMP267,2021-01-31,ESP002,2021,5,0
EMP267,2021-02-07,ESP002,2021,6,5
EMP267,2021-02-14,ESP002,2021,7,13
EMP267,2021-02-21,ESP002,2021,8,14
EMP267,2021-02-28,ESP002,2021,9,31
EMP267,2021-03-07,ESP002,2021,10,18
EMP267,2021-03-14,ESP002,2021,11,10
EMP267,2021-03-21,ESP002,2021,12,3
EMP267,2021-03-28,ESP002,2021,13,0
EMP267,2021-04-04,ESP002,2021,14,0
EMP267,2021-04-11,ESP002,2021,15,0
EMP267,2021-04-18,ESP002,2021,16,1
EMP267,2021-04-25,ESP002,2021,17,1
EMP267,2021-05-02,ESP002,2021,18,1
EMP267,2021-05-09,ESP002,2021,19,1
EMP267,2021-05-16,ESP002,2021,20,1
EMP267,2021-05-23,ESP002,2021,21,1
EMP267,2021-05-30,ESP002,2021,22,3
EMP267,2021-06-06,ESP002,2021,23,7
EMP267,2021-06-13,ESP002,2021,24,5
EMP267,2021-06-20,ESP002,2021,25,7
EMP267,2021-06-27,ESP002,2021,26,5
EMP267,2021-07-04,ESP002,2021,27,16
EMP267,2021-07-11,ESP002,2021,28,12
EMP267,2021-07-18,ESP002,2021,29,14
EMP267,2021-07-25,ESP002,2021,30,11
EMP267,2021-08-01,ESP002,2021,31,4
EMP267,2021-08-08,ESP002,2021,32,7
EMP267,2021-08-15,ESP002,2021,33,4
EMP267,2021-08-22,ESP002,2021,34,4
EMP267,2021-08-29,ESP002,2021,35,4
EMP267,2021-09-05,ESP002,2021,36,3
EMP267,2021-09-12,ESP002,2021,37,3
EMP267,2021-09-19,ESP002,2021,38,5
EMP267,2021-09-26,ESP002,2021,39,3
EMP267,2021-10-03,ESP002,2021,40,0
EMP267,2021-10-10,ESP002,2021,41,0
EMP267,2021-10-17,ESP002,2021,42,1
EMP267,2021-10-24,ESP002,2021,43,2
EMP267,2021-10-31,ESP002,2021,44,2
EMP267,2021-11-07,ESP002,2021,45,2
EMP267,2021-11-14,ESP002,2021,46,3
EMP267,2021-11-21,ESP002,2021,47,3
EMP267,2021-11-28,ESP002,2021,48,2
EMP267,2021-12-05,ESP002,2021,49,2
EMP267,2021-12-12,ESP002,2021,50,2
EMP267,2021-12-19,ESP002,2021,51,1
EMP267,2021-12-26,ESP002,2021,52,0
EMP290,2019-12-29,ESP002,2020,1,0
EMP290,2020-01-05,ESP002,2020,2,0
EMP290,2020-01-12,ESP002,2020,3,0
EMP290,2020-01-19,ESP002,2020,4,0
EMP290,2020-01-26,ESP002,2020,5,0
EMP290,2020-02-02,ESP002,2020,6,0
EMP290,2020-02-09,ESP002,2020,7,0
EMP290,2020-02-16,ESP002,2020,8,0
EMP290,2020-02-23,ESP002,2020,9,0
EMP290,2020-03-01,ESP002,2020,10,0
EMP290,2020-03-08,ESP002,2020,11,0
EMP290,2020-03-15,ESP002,2020,12,0
EMP290,2020-03-22,ESP002,2020,13,0
EMP290,2020-03-29,ESP002,2020,14,0
EMP290,2020-04-05,ESP002,2020,15,0
EMP290,2020-04-12,ESP002,2020,16,0
EMP290,2020-04-19,ESP002,2020,17,0
EMP290,2020-04-26,ESP002,2020,18,0
EMP290,2020-05-03,ESP002,2020,19,0
EMP290,2020-05-10,ESP002,2020,20,0
EMP290,2020-05-17,ESP002,2020,21,1
EMP290,2020-05-24,ESP002,2020,22,1
EMP290,2020-05-31,ESP002,2020,23,0
EMP290,2020-06-07,ESP002,2020,24,0
EMP290,2020-06-14,ESP002,2020,25,0
EMP290,2020-06-21,ESP002,2020,26,0
EMP290,2020-06-28,ESP002,2020,27,1
EMP290,2020-07-05,ESP002,2020,28,1
EMP290,2020-07-12,ESP002,2020,29,2
EMP290,2020-07-19,ESP002,2020,30,0
EMP290,2020-07-26,ESP002,2020,31,1
EMP290,2020-08-02,ESP002,2020,32,0
EMP290,2020-08-09,ESP002,2020,33,0
EMP290,2020-08-16,ESP002,2020,34,1
EMP290,2020-08-23,ESP002,2020,35,0
EMP290,2020-08-30,ESP002,2020,36,0
EMP290,2020-09-06,ESP002,2020,37,0
EMP290,2020-09-13,ESP002,2020,38,0
EMP290,2020-09-20,ESP002,2020,39,0
EMP290,2020-09-27,ESP002,2020,40,0
EMP290,2020-10-04,ESP002,2020,41,0
EMP290,2020-10-11,ESP002,2020,42,0
EMP290,2020-10-18,ESP002,2020,43,0
EMP290,2020-10-25,ESP002,2020,44,0
EMP290,2020-11-01,ESP002,2020,45,0
EMP290,2020-11-08,ESP002,2020,46,0
EMP290,2020-11-15,ESP002,2020,47,0
EMP290,2020-11-22,ESP002,2020,48,0
EMP290,2020-11-29,ESP002,2020,49,0
EMP290,2020-12-06,ESP002,2020,50,0
EMP290,2020-12-13,ESP002,2020,51,0
EMP290,2020-12-20,ESP002,2020,52,0
EMP290,2021-01-03,ESP002,2021,1,0
EMP290,2021-01-10,ESP002,2021,2,0
EMP290,2021-01-17,ESP002,2021,3,0
EMP290,2021-01-24,ESP002,2021,4,0
EMP290,2021-01-31,ESP002,2021,5,0
EMP290,2021-02-07,ESP002,2021,6,0
EMP290,2021-02-14,ESP002,2021,7,0
EMP290,2021-02-21,ESP002,2021,8,0
EMP290,2021-02-28,ESP002,2021,9,0
EMP290,2021-03-07,ESP002,2021,10,0
EMP290,2021-03-14,ESP002,2021,11,0
EMP290,2021-03-21,ESP002,2021,12,0
EMP290,2021-03-28,ESP002,2021,13,0
EMP290,2021-04-04,ESP002,2021,14,0
EMP290,2021-04-11,ESP002,2021,15,0
EMP290,2021-04-18,ESP002,2021,16,0
EMP290,2021-04-25,ESP002,2021,17,0
EMP290,2021-05-02,ESP002,2021,18,0
EMP290,2021-05-09,ESP002,2021,19,0
EMP290,2021-05-16,ESP002,2021,20,0
EMP290,2021-05-23,ESP002,2021,21,0
EMP290,2021-05-30,ESP002,2021,22,0
EMP290,2021-06-06,ESP002,2021,23,1
EMP290,2021-06-13,ESP002,2021,24,0
EMP290,2021-06-20,ESP002,2021,25,1
EMP290,2021-06-27,ESP002,2021,26,1
EMP290,2021-07-04,ESP002,2021,27,0
EMP290,2021-07-11,ESP002,2021,28,0
EMP290,2021-07-18,ESP002,2021,29,0
EMP290,2021-07-25,ESP002,2021,30,0
EMP290,2021-08-01,ESP002,2021,31,0
EMP290,2021-08-08,ESP002,2021,32,0
EMP290,2021-08-15,ESP002,2021,33,1
EMP290,2021-08-22,ESP002,2021,34,1
EMP290,2021-08-29,ESP002,2021,35,0
EMP290,2021-09-05,ESP002,2021,36,0
EMP290,2021-09-12,ESP002,2021,37,0
EMP290,2021-09-19,ESP002,2021,38,0
EMP290,2021-09-26,ESP002,2021,39,0
EMP290,2021-10-03,ESP002,2021,40,0
EMP290,2021-10-10,ESP002,2021,41,0
EMP290,2021-10-17,ESP002,2021,42,0
EMP290,2021-10-24,ESP002,2021,43,0
EMP290,2021-10-31,ESP002,2021,44,0
EMP290,2021-11-07,ESP002,2021,45,0
EMP290,2021-11-14,ESP002,2021,46,0
EMP290,2021-11-21,ESP002,2021,47,0
EMP290,2021-11-28,ESP002,2021,48,0
EMP290,2021-12-05,ESP002,2021,49,0
EMP290,2021-12-12,ESP002,2021,50,0
EMP290,2021-12-19,ESP002,2021,51,0
EMP290,2021-12-26,ESP002,2021,52,0
EMP234,2019-12-29,ESP003,2020,1,3
EMP234,2020-01-05,ESP003,2020,2,4
EMP234,2020-01-12,ESP003,2020,3,3
EMP234,2020-01-19,ESP003,2020,4,6
EMP234,2020-01-26,ESP003,2020,5,6
EMP234,2020-02-02,ESP003,2020,6,7
EMP234,2020-02-09,ESP003,2020,7,8
EMP234,2020-02-16,ESP003,2020,8,10
EMP234,2020-02-23,ESP003,2020,9,7
EMP234,2020-03-01,ESP003,2020,10,4
EMP234,2020-03-08,ESP003,2020,11,4
EMP234,2020-03-15,ESP003,2020,12,1
EMP234,2020-03-22,ESP003,2020,13,0
EMP234,2020-03-29,ESP003,2020,14,1
EMP234,2020-04-05,ESP003,2020,15,1
EMP234,2020-04-12,ESP003,2020,16,3
EMP234,2020-04-19,ESP003,2020,17,5
EMP234,2020-04-26,ESP003,2020,18,3
EMP234,2020-05-03,ESP003,2020,19,7
EMP234,2020-05-10,ESP003,2020,20,5
EMP234,2020-05-17,ESP003,2020,21,5
EMP234,2020-05-24,ESP003,2020,22,7
EMP234,2020-05-31,ESP003,2020,23,11
EMP234,2020-06-07,ESP003,2020,24,10
EMP234,2020-06-14,ESP003,2020,25,10
EMP234,2020-06-21,ESP003,2020,26,6
EMP234,2020-06-28,ESP003,2020,27,6
EMP234,2020-07-05,ESP003,2020,28,6
EMP234,2020-07-12,ESP003,2020,29,5
EMP234,2020-07-19,ESP003,2020,30,4
EMP234,2020-07-26,ESP003,2020,31,6
EMP234,2020-08-02,ESP003,2020,32,7
EMP234,2020-08-09,ESP003,2020,33,14
EMP234,2020-08-16,ESP003,2020,34,13
EMP234,2020-08-23,ESP003,2020,35,8
EMP234,2020-08-30,ESP003,2020,36,6
EMP234,2020-09-06,ESP003,2020,37,5
EMP234,2020-09-13,ESP003,2020,38,7
EMP234,2020-09-20,ESP003,2020,39,4
EMP234,2020-09-27,ESP003,2020,40,2
EMP234,2020-10-04,ESP003,2020,41,2
EMP234,2020-10-11,ESP003,2020,42,1
EMP234,2020-10-18,ESP003,2020,43,1
EMP234,2020-10-25,ESP003,2020,44,1
EMP234,2020-11-01,ESP003,2020,45,0
EMP234,2020-11-08,ESP003,2020,46,0
EMP234,2020-11-15,ESP003,2020,47,0
EMP234,2020-11-22,ESP003,2020,48,0
EMP234,2020-11-29,ESP003,2020,49,0
EMP234,2020-12-06,ESP003,2020,50,0
EMP234,2020-12-13,ESP003,2020,51,0
EMP234,2020-12-20,ESP003,2020,52,0
EMP234,2021-01-03,ESP003,2021,1,0
EMP234,2021-01-10,ESP003,2021,2,0
EMP234,2021-01-17,ESP003,2021,3,0
EMP234,2021-01-24,ESP003,2021,4,3
EMP234,2021-01-31,ESP003,2021,5,3
EMP234,2021-02-07,ESP003,2021,6,4
EMP234,2021-02-14,ESP003,2021,7,4
EMP234,2021-02-21,ESP003,2021,8,8
EMP234,2021-02-28,ESP003,2021,9,7
EMP234,2021-03-07,ESP003,2021,10,6
EMP234,2021-03-14,ESP003,2021,11,5
EMP234,2021-03-21,ESP003,2021,12,3
EMP234,2021-03-28,ESP003,2021,13,2
EMP234,2021-04-04,ESP003,2021,14,2
EMP234,2021-04-11,ESP003,2021,15,3
EMP234,2021-04-18,ESP003,2021,16,7
EMP234,2021-04-25,ESP003,2021,17,6
EMP234,2021-05-02,ESP003,2021,18,6
EMP234,2021-05-09,ESP003,2021,19,9
EMP234,2021-05-16,ESP003,2021,20,7
EMP234,2021-05-23,ESP003,2021,21,9
EMP234,2021-05-30,ESP003,2021,22,10
EMP234,2021-06-06,ESP003,2021,23,9
EMP234,2021-06-13,ESP003,2021,24,8
EMP234,2021-06-20,ESP003,2021,25,10
EMP234,2021-06-27,ESP003,2021,26,6
EMP234,2021-07-04,ESP003,2021,27,6
EMP234,2021-07-11,ESP003,2021,28,6
EMP234,2021-07-18,ESP003,2021,29,6
EMP234,2021-07-25,ESP003,2021,30,6
EMP234,2021-08-01,ESP003,2021,31,5
EMP234,2021-08-08,ESP003,2021,32,3
EMP234,2021-08-15,ESP003,2021,33,7
EMP234,2021-08-22,ESP003,2021,34,7
EMP234,2021-08-29,ESP003,2021,35,7
EMP234,2021-09-05,ESP003,2021,36,4
EMP234,2021-09-12,ESP003,2021,37,5
EMP234,2021-09-19,ESP003,2021,38,9
EMP234,2021-09-26,ESP003,2021,39,9
EMP234,2021-10-03,ESP003,2021,40,3
EMP234,2021-10-10,ESP003,2021,41,2
EMP234,2021-10-17,ESP003,2021,42,2
EMP234,2021-10-24,ESP003,2021,43,1
EMP234,2021-10-31,ESP003,2021,44,1
EMP234,2021-11-07,ESP003,2021,45,1
EMP234,2021-11-14,ESP003,2021,46,2
EMP234,2021-11-21,ESP003,2021,47,2
EMP234,2021-11-28,ESP003,2021,48,1
EMP234,2021-12-05,ESP003,2021,49,1
EMP234,2021-12-12,ESP003,2021,50,1
EMP234,2021-12-19,ESP003,2021,51,0
EMP234,2021-12-26,ESP003,2021,52,0
EMP244,2019-12-29,ESP003,2020,1,2
EMP244,2020-01-05,ESP003,2020,2,6
EMP244,2020-01-12,ESP003,2020,3,4
EMP244,2020-01-19,ESP003,2020,4,7
EMP244,2020-01-26,ESP003,2020,5,9
EMP244,2020-02-02,ESP003,2020,6,10
EMP244,2020-02-09,ESP003,2020,7,14
EMP244,2020-02-16,ESP003,2020,8,12
EMP244,2020-02-23,ESP003,2020,9,13
EMP244,2020-03-01,ESP003,2020,10,6
EMP244,2020-03-08,ESP003,2020,11,5
EMP244,2020-03-15,ESP003,2020,12,3
EMP244,2020-03-22,ESP003,2020,13,3
EMP244,2020-03-29,ESP003,2020,14,3
EMP244,2020-04-05,ESP003,2020,15,3
EMP244,2020-04-12,ESP003,2020,16,6
EMP244,2020-04-19,ESP003,2020,17,8
EMP244,2020-04-26,ESP003,2020,18,6
